pu_borough,pu_zone,pickup_hour,trip_count,median_duration_min,median_speed_mph,avg_trip_distance_miles
Queens,Jamaica,20,71,20.7,19.04,7.782
Queens,Jamaica,21,92,18.23,19.87,7.292
Queens,Jamaica,22,130,16.82,17.87,6.591
Queens,Jamaica,23,243,15.53,22.64,6.891
Queens,Jamaica Bay,7,1,9.32,9.02,1.4
Queens,Jamaica Bay,10,1,30.78,46.76,23.99
Queens,Jamaica Bay,14,1,29.12,24.15,11.72
Queens,Jamaica Bay,15,1,42.18,27.49,19.33
Queens,Jamaica Bay,22,1,24.12,41.5,16.68
Queens,Jamaica Estates,0,9,18.37,25.02,7.261
Queens,Jamaica Estates,1,6,10.99,26.76,6.083
Queens,Jamaica Estates,2,7,12.65,13.66,4.69
Queens,Jamaica Estates,3,6,24.93,31.78,11.432
Queens,Jamaica Estates,4,7,17.73,17.22,7.546
Queens,Jamaica Estates,5,15,11.98,21.18,7.459
Queens,Jamaica Estates,6,34,38.32,17.79,10.405
Queens,Jamaica Estates,7,42,32.71,19.27,9.81
Queens,Jamaica Estates,8,26,29.26,15.02,8.341
Queens,Jamaica Estates,9,16,34.48,15.71,9.978
Queens,Jamaica Estates,10,16,37.38,14.26,8.999
Queens,Jamaica Estates,11,9,39.75,18.4,10.417
Queens,Jamaica Estates,12,14,42.47,14.25,9.429
Queens,Jamaica Estates,13,16,26.18,17.4,7.891
Queens,Jamaica Estates,14,8,30.25,14.32,7.635
Queens,Jamaica Estates,15,11,18.3,16.39,6.458
Queens,Jamaica Estates,16,9,12.43,12.24,10.001
Queens,Jamaica Estates,17,10,32.54,12.19,7.357
Queens,Jamaica Estates,18,8,26.54,12.63,5.576
Queens,Jamaica Estates,19,6,36.29,13.92,9.202
Queens,Jamaica Estates,20,10,22.03,12.98,5.377
Queens,Jamaica Estates,21,9,13.53,16.16,5.75
Queens,Jamaica Estates,22,11,11.87,15.8,4.697
Queens,Jamaica Estates,23,10,14.22,26.97,7.453
Queens,Kew Gardens,0,13,15.65,17.08,5.686
Queens,Kew Gardens,1,18,16.36,24.89,6.624
Queens,Kew Gardens,3,6,18.25,19.82,8.562
Queens,Kew Gardens,4,16,13.32,28.14,6.342
Queens,Kew Gardens,5,6,12.35,23.45,7.21
Queens,Kew Gardens,6,27,18.93,14.89,7.301
Queens,Kew Gardens,7,50,25.52,11.84,6.124
Queens,Kew Gardens,8,38,19.71,13.27,5.874
Queens,Kew Gardens,9,7,17.4,16.61,6.646
Queens,Kew Gardens,10,16,19.08,16.4,6.002
Queens,Kew Gardens,11,23,21.62,16.02,7.263
Queens,Kew Gardens,12,33,19.55,12.73,5.968
Queens,Kew Gardens,13,20,18.39,10.49,5.9
Queens,Kew Gardens,14,36,17.25,15.7,5.324
Queens,Kew Gardens,15,45,15.65,14.9,4.804
Queens,Kew Gardens,16,41,14.3,15.87,5.242
Queens,Kew Gardens,17,30,14.88,15.74,4.521
Queens,Kew Gardens,18,24,12.78,18.47,4.868
Queens,Kew Gardens,19,14,13.73,22.19,5.349
Queens,Kew Gardens,20,12,17.6,15.48,6.052
Queens,Kew Gardens,21,21,11.18,21.83,4.538
Queens,Kew Gardens,22,28,16.79,18.53,5.995
Queens,Kew Gardens,23,24,11.89,18.63,5.925
Queens,Kew Gardens Hills,0,7,14.95,24.73,5.946
Queens,Kew Gardens Hills,1,5,13.48,14.73,3.494
Queens,Kew Gardens Hills,2,3,17.0,24.74,6.427
Queens,Kew Gardens Hills,3,3,15.8,21.3,7.38
Queens,Kew Gardens Hills,4,7,11.67,16.46,5.203
Queens,Kew Gardens Hills,5,16,30.95,20.8,9.086
Queens,Kew Gardens Hills,6,35,24.47,18.02,7.819
Queens,Kew Gardens Hills,7,36,29.33,11.31,6.761
Queens,Kew Gardens Hills,8,26,22.3,12.21,6.385
Queens,Kew Gardens Hills,9,13,15.15,15.35,5.785
Queens,Kew Gardens Hills,10,9,17.0,12.41,5.583
Queens,Kew Gardens Hills,11,11,32.58,13.58,7.919
Queens,Kew Gardens Hills,12,11,36.32,13.62,8.217
Queens,Kew Gardens Hills,13,22,46.3,10.94,8.287
Queens,Kew Gardens Hills,14,11,25.6,11.32,4.947
Queens,Kew Gardens Hills,15,8,38.68,12.36,8.894
Queens,Kew Gardens Hills,16,4,25.77,15.08,7.6
Queens,Kew Gardens Hills,17,6,15.07,17.43,7.648
Queens,Kew Gardens Hills,18,7,13.47,14.59,7.009
Queens,Kew Gardens Hills,19,5,19.0,21.88,8.324
Queens,Kew Gardens Hills,20,6,23.03,23.03,9.563
Queens,Kew Gardens Hills,21,5,15.25,19.44,5.31
Queens,Kew Gardens Hills,22,14,10.94,15.01,5.226
Queens,Kew Gardens Hills,23,8,21.53,26.65,9.106
Queens,LaGuardia Airport,0,2477,18.42,29.42,9.076
Queens,LaGuardia Airport,1,739,18.15,30.13,9.086
Queens,LaGuardia Airport,2,176,17.17,29.24,8.664
Queens,LaGuardia Airport,3,26,19.19,27.86,8.625
Queens,LaGuardia Airport,4,30,14.59,29.95,8.203
Queens,LaGuardia Airport,5,41,18.2,28.4,9.553
Queens,LaGuardia Airport,6,72,20.53,24.7,9.519
Queens,LaGuardia Airport,7,1028,31.83,19.11,10.09
Queens,LaGuardia Airport,8,1926,34.23,17.68,9.962
Queens,LaGuardia Airport,9,3412,30.03,19.65,9.802
Queens,LaGuardia Airport,10,4795,27.83,20.85,9.731
Queens,LaGuardia Airport,11,4137,26.83,21.54,9.721
Queens,LaGuardia Airport,12,5028,26.49,21.73,9.624
Queens,LaGuardia Airport,13,5487,26.98,21.37,9.626
Queens,LaGuardia Airport,14,6755,28.62,19.91,9.584
Queens,LaGuardia Airport,15,6180,30.27,18.68,9.513
Queens,LaGuardia Airport,16,5912,29.0,19.21,9.413
Queens,LaGuardia Airport,17,5538,27.25,20.3,9.357
Queens,LaGuardia Airport,18,4959,24.98,21.99,9.312
Queens,LaGuardia Airport,19,5045,22.23,25.05,9.446
Queens,LaGuardia Airport,20,5437,21.2,26.36,9.39
Queens,LaGuardia Airport,21,5658,20.62,26.93,9.343
Queens,LaGuardia Airport,22,4805,19.42,27.87,9.137
Queens,LaGuardia Airport,23,5220,18.98,28.59,9.133
Queens,Laurelton,0,5,13.45,22.08,8.422
Queens,Laurelton,1,2,13.15,19.91,4.39
Queens,Laurelton,2,3,7.92,29.63,4.487
Queens,Laurelton,3,1,22.47,35.28,13.21
Queens,Laurelton,4,3,10.9,16.24,8.233
Queens,Laurelton,5,13,71.47,11.97,14.749
Queens,Laurelton,6,28,50.08,15.15,10.884
Queens,Laurelton,7,17,27.7,15.35,7.911
Queens,Laurelton,8,20,36.77,13.5,9.31
Queens,Laurelton,9,8,37.51,12.96,10.641
Queens,Laurelton,10,7,47.27,14.11,11.981
Queens,Laurelton,11,3,27.4,10.73,8.6
Queens,Laurelton,12,7,43.78,16.58,12.234
Queens,Laurelton,13,10,17.98,13.19,6.478
Queens,Laurelton,14,16,15.15,12.99,5.976
Queens,Laurelton,15,21,46.48,19.32,14.111
Queens,Laurelton,16,18,40.74,23.12,15.616
Queens,Laurelton,17,7,19.47,8.61,5.606
Queens,Laurelton,18,2,33.98,22.92,12.64
Queens,Laurelton,19,1,22.13,17.38,6.41
Queens,Laurelton,20,1,24.43,16.43,6.69
Queens,Laurelton,21,2,44.53,14.39,10.045
Queens,Laurelton,22,4,28.8,22.47,9.935
Queens,Laurelton,23,9,12.68,19.06,5.644
Queens,Long Island City/Hunters Point,0,125,17.2,16.99,5.907
Queens,Long Island City/Hunters Point,1,79,16.17,16.19,5.57
Queens,Long Island City/Hunters Point,2,56,14.99,14.5,4.405
Queens,Long Island City/Hunters Point,3,29,17.52,15.19,6.218
Queens,Long Island City/Hunters Point,4,74,16.59,16.36,5.833
Queens,Long Island City/Hunters Point,5,53,16.33,18.05,6.455
Queens,Long Island City/Hunters Point,6,72,16.51,15.67,5.94
Queens,Long Island City/Hunters Point,7,61,20.13,13.65,5.472
Queens,Long Island City/Hunters Point,8,101,20.12,10.84,5.059
Queens,Long Island City/Hunters Point,9,87,14.57,11.47,4.866
Queens,Long Island City/Hunters Point,10,73,16.93,13.09,5.252
Queens,Long Island City/Hunters Point,11,72,19.17,14.59,5.803
Queens,Long Island City/Hunters Point,12,83,17.52,12.69,5.268
Queens,Long Island City/Hunters Point,13,80,22.74,17.06,7.363
Queens,Long Island City/Hunters Point,14,115,19.55,13.42,7.456
Queens,Long Island City/Hunters Point,15,82,20.68,12.99,6.259
Queens,Long Island City/Hunters Point,16,129,17.5,12.07,5.378
Queens,Long Island City/Hunters Point,17,141,19.38,11.83,5.007
Queens,Long Island City/Hunters Point,18,201,19.52,11.93,4.603
Queens,Long Island City/Hunters Point,19,142,18.63,12.0,4.991
Queens,Long Island City/Hunters Point,20,110,14.34,13.58,5.052
Queens,Long Island City/Hunters Point,21,102,16.5,16.55,5.847
Queens,Long Island City/Hunters Point,22,139,15.7,14.6,4.849
Queens,Long Island City/Hunters Point,23,166,16.54,15.22,5.252
Queens,Long Island City/Queens Plaza,0,41,16.17,14.94,5.358
Queens,Long Island City/Queens Plaza,1,47,11.18,14.63,3.54
Queens,Long Island City/Queens Plaza,2,24,12.88,14.86,3.79
Queens,Long Island City/Queens Plaza,3,29,15.8,15.7,5.47
Queens,Long Island City/Queens Plaza,4,29,11.47,14.6,4.937
Queens,Long Island City/Queens Plaza,5,18,10.33,15.78,3.298
Queens,Long Island City/Queens Plaza,6,102,13.44,13.91,3.785
Queens,Long Island City/Queens Plaza,7,98,16.1,11.91,4.3
Queens,Long Island City/Queens Plaza,8,73,16.93,13.06,4.46
Queens,Long Island City/Queens Plaza,9,71,14.3,11.34,3.797
Queens,Long Island City/Queens Plaza,10,85,11.17,12.6,3.161
Queens,Long Island City/Queens Plaza,11,57,15.35,11.01,3.431
Queens,Long Island City/Queens Plaza,12,63,16.58,11.73,4.657
Queens,Long Island City/Queens Plaza,13,73,15.0,11.13,3.416
Queens,Long Island City/Queens Plaza,14,72,17.8,10.88,4.065
Queens,Long Island City/Queens Plaza,15,78,12.86,10.5,3.207
Queens,Long Island City/Queens Plaza,16,71,12.55,10.4,3.549
Queens,Long Island City/Queens Plaza,17,81,14.17,11.84,3.703
Queens,Long Island City/Queens Plaza,18,96,16.74,11.41,3.928
Queens,Long Island City/Queens Plaza,19,63,12.07,11.97,3.362
Queens,Long Island City/Queens Plaza,20,60,13.73,11.99,3.911
Queens,Long Island City/Queens Plaza,21,48,14.09,12.84,4.341
Queens,Long Island City/Queens Plaza,22,59,15.0,13.11,3.881
Queens,Long Island City/Queens Plaza,23,81,14.82,13.5,4.566
Queens,Maspeth,0,16,17.43,14.76,5.563
Queens,Maspeth,1,14,22.52,14.89,5.742
Queens,Maspeth,2,31,16.68,18.02,5.728
Queens,Maspeth,3,36,16.16,18.04,4.961
Queens,Maspeth,4,63,17.68,18.47,6.553
Queens,Maspeth,5,62,16.76,19.51,5.849
Queens,Maspeth,6,46,16.99,18.21,7.083
Queens,Maspeth,7,65,21.23,12.22,5.411
Queens,Maspeth,8,45,13.67,8.83,3.621
Queens,Maspeth,9,19,14.82,10.56,3.663
Queens,Maspeth,10,10,21.55,13.03,6.184
Queens,Maspeth,11,20,21.87,13.72,6.088
Queens,Maspeth,12,17,21.87,16.08,6.427
Queens,Maspeth,13,29,19.9,13.16,5.86
Queens,Maspeth,14,20,23.74,16.84,6.84
Queens,Maspeth,15,26,28.39,12.35,6.507
Queens,Maspeth,16,19,28.82,15.97,8.225
Queens,Maspeth,17,13,28.0,12.19,5.997
Queens,Maspeth,18,18,18.45,13.45,4.955
Queens,Maspeth,19,19,21.88,17.39,6.536
Queens,Maspeth,20,18,18.92,18.17,5.849
Queens,Maspeth,21,29,12.78,19.61,4.486
Queens,Maspeth,22,22,12.77,16.8,4.608
Queens,Maspeth,23,17,14.4,20.0,5.112
Queens,Middle Village,0,10,16.36,14.38,4.024
Queens,Middle Village,1,10,12.58,12.83,5.773
Queens,Middle Village,2,5,11.18,14.65,3.146
Queens,Middle Village,3,8,16.68,21.19,6.094
Queens,Middle Village,4,9,11.77,17.09,5.471
Queens,Middle Village,5,8,18.71,16.63,6.148
Queens,Middle Village,6,24,22.48,17.2,6.498
Queens,Middle Village,7,34,25.19,12.54,5.736
Queens,Middle Village,8,29,26.67,12.85,5.265
Queens,Middle Village,9,19,20.58,13.4,5.782
Queens,Middle Village,10,5,28.55,10.4,6.458
Queens,Middle Village,11,5,38.08,13.39,8.38
Queens,Middle Village,12,4,17.97,8.97,3.378
Queens,Middle Village,13,11,13.82,13.9,5.705
Queens,Middle Village,14,11,29.05,13.8,5.835
Queens,Middle Village,15,17,23.37,11.14,5.085
Queens,Middle Village,16,11,20.5,17.14,6.083
Queens,Middle Village,17,13,31.35,12.22,6.885
Queens,Middle Village,18,20,19.27,12.65,4.358
Queens,Middle Village,19,5,15.93,21.84,5.784
Queens,Middle Village,20,20,15.82,13.57,5.089
Queens,Middle Village,21,16,14.9,12.11,3.303
Queens,Middle Village,22,16,16.33,15.86,5.153
Queens,Middle Village,23,20,14.02,17.38,5.044
Queens,Murray Hill-Queens,0,7,8.65,19.2,4.77
Queens,Murray Hill-Queens,1,2,16.98,19.74,5.63
Queens,Murray Hill-Queens,2,5,7.43,15.52,2.462
Queens,Murray Hill-Queens,3,2,13.48,30.32,6.52
Queens,Murray Hill-Queens,4,3,12.6,28.22,6.673
Queens,Murray Hill-Queens,6,3,38.7,21.55,10.1
Queens,Murray Hill-Queens,7,14,22.43,15.51,7.782
Queens,Murray Hill-Queens,8,24,33.99,15.18,9.939
Queens,Murray Hill-Queens,9,4,22.79,8.69,4.918
Queens,Murray Hill-Queens,10,7,31.97,10.44,9.654
Queens,Murray Hill-Queens,11,6,39.6,13.64,8.968
Queens,Murray Hill-Queens,12,8,43.32,15.39,9.909
Queens,Murray Hill-Queens,13,4,40.63,17.92,10.153
Queens,Murray Hill-Queens,14,5,49.23,13.07,10.42
Queens,Murray Hill-Queens,15,5,18.98,12.68,4.354
Queens,Murray Hill-Queens,16,4,29.18,15.64,7.84
Queens,Murray Hill-Queens,17,2,16.83,19.69,5.91
Queens,Murray Hill-Queens,18,2,34.36,15.45,10.15
Queens,Murray Hill-Queens,19,6,16.87,9.67,4.16
Queens,Murray Hill-Queens,20,1,19.25,7.92,2.54
Queens,Murray Hill-Queens,21,7,21.17,21.21,7.147
Queens,Murray Hill-Queens,22,12,17.38,23.34,6.889
Queens,Murray Hill-Queens,23,10,15.63,18.77,4.331
Queens,North Corona,0,15,15.68,17.51,5.774
Queens,North Corona,1,10,18.77,13.56,5.673
Queens,North Corona,2,12,13.24,13.26,3.534
Queens,North Corona,3,7,12.27,13.81,3.184
Queens,North Corona,4,12,17.67,19.32,6.42
Queens,North Corona,5,11,20.63,20.25,7.813
Queens,North Corona,6,18,24.53,16.26,8.273
Queens,North Corona,7,18,32.1,11.35,5.174
Queens,North Corona,8,23,23.67,11.81,5.772
Queens,North Corona,9,10,26.74,14.52,6.731
Queens,North Corona,10,5,32.03,11.08,5.918
Queens,North Corona,11,14,41.95,10.15,6.762
Queens,North Corona,12,6,22.96,12.82,6.588
Queens,North Corona,13,9,28.72,10.9,6.343
Queens,North Corona,14,9,33.2,10.45,7.651
Queens,North Corona,15,8,13.78,8.26,2.811
Queens,North Corona,16,5,44.88,10.34,6.476
Queens,North Corona,17,10,20.6,11.91,4.558
Queens,North Corona,18,15,20.18,14.28,5.863
Queens,North Corona,19,7,18.0,14.51,4.394
Queens,North Corona,20,7,15.08,14.83,5.31
Queens,North Corona,21,15,14.03,18.73,6.141
Queens,North Corona,22,23,14.8,21.1,6.505
Queens,North Corona,23,13,19.2,18.27,7.432
Queens,Oakland Gardens,0,10,21.12,26.86,9.452
Queens,Oakland Gardens,2,2,20.88,26.99,9.33
Queens,Oakland Gardens,3,2,25.97,34.22,14.865
Queens,Oakland Gardens,5,2,15.66,29.52,7.69
Queens,Oakland Gardens,6,9,33.78,20.51,11.469
Queens,Oakland Gardens,7,10,35.01,11.65,9.135
Queens,Oakland Gardens,8,9,44.3,16.95,11.658
Queens,Oakland Gardens,9,4,12.13,18.69,3.79
Queens,Oakland Gardens,10,3,53.15,14.79,12.237
Queens,Oakland Gardens,11,4,47.66,18.47,16.533
Queens,Oakland Gardens,12,4,50.75,16.86,11.84
Queens,Oakland Gardens,13,7,33.98,20.97,10.689
Queens,Oakland Gardens,14,1,10.6,18.68,3.3
Queens,Oakland Gardens,15,6,18.54,13.47,4.187
Queens,Oakland Gardens,16,1,27.45,12.46,5.7
Queens,Oakland Gardens,17,5,16.98,13.11,5.068
Queens,Oakland Gardens,18,9,25.67,18.53,7.358
Queens,Oakland Gardens,19,6,26.2,9.85,5.48
Queens,Oakland Gardens,20,2,26.78,23.74,10.43
Queens,Oakland Gardens,21,4,13.93,29.68,6.91
Queens,Oakland Gardens,22,6,16.95,30.05,9.153
Queens,Oakland Gardens,23,4,17.13,27.38,7.252
Queens,Old Astoria,0,30,16.56,17.37,6.012
Queens,Old Astoria,1,17,15.65,16.7,5.524
Queens,Old Astoria,2,12,15.83,17.88,5.272
Queens,Old Astoria,3,12,9.47,13.54,2.905
Queens,Old Astoria,4,14,13.63,21.5,6.57
Queens,Old Astoria,5,29,14.9,15.74,5.415
Queens,Old Astoria,6,82,18.47,14.15,5.782
Queens,Old Astoria,7,135,21.15,11.38,4.911
Queens,Old Astoria,8,129,26.6,10.87,5.398
Queens,Old Astoria,9,72,24.37,10.28,5.245
Queens,Old Astoria,10,60,18.68,10.67,4.195
Queens,Old Astoria,11,60,18.64,10.17,4.191
Queens,Old Astoria,12,56,18.82,10.24,5.188
Queens,Old Astoria,13,52,22.08,10.77,5.659
Queens,Old Astoria,14,43,21.33,9.97,5.148
Queens,Old Astoria,15,49,15.77,10.26,4.141
Queens,Old Astoria,16,43,16.88,10.42,4.762
Queens,Old Astoria,17,48,19.12,10.47,4.241
Queens,Old Astoria,18,41,22.02,12.4,5.571
Queens,Old Astoria,19,34,17.08,11.24,4.265
Queens,Old Astoria,20,29,13.43,15.0,4.367
Queens,Old Astoria,21,28,21.28,18.83,6.545
Queens,Old Astoria,22,33,16.32,16.6,5.382
Queens,Old Astoria,23,22,14.26,15.26,4.88
Queens,Ozone Park,0,17,23.73,13.92,7.015
Queens,Ozone Park,1,15,17.85,17.7,7.093
Queens,Ozone Park,2,11,16.92,15.97,5.547
Queens,Ozone Park,3,7,18.0,14.94,5.586
Queens,Ozone Park,4,5,10.42,11.22,6.694
Queens,Ozone Park,5,3,17.57,18.28,5.627
Queens,Ozone Park,6,6,42.2,12.82,8.673
Queens,Ozone Park,7,28,29.73,11.87,5.563
Queens,Ozone Park,8,19,15.02,12.1,5.856
Queens,Ozone Park,9,10,16.3,10.87,5.039
Queens,Ozone Park,10,3,22.85,9.66,5.22
Queens,Ozone Park,11,4,41.04,13.16,9.315
Queens,Ozone Park,12,5,26.87,10.17,6.902
Queens,Ozone Park,13,10,28.23,13.26,7.366
Queens,Ozone Park,14,16,17.78,12.27,4.686
Queens,Ozone Park,15,13,13.72,10.39,3.892
Queens,Ozone Park,16,7,14.28,10.94,3.851
Queens,Ozone Park,17,9,36.55,12.95,7.851
Queens,Ozone Park,18,6,15.89,11.81,3.343
Queens,Ozone Park,19,3,9.18,14.52,4.157
Queens,Ozone Park,20,12,18.28,18.68,6.769
Queens,Ozone Park,21,13,11.35,14.13,6.409
Queens,Ozone Park,22,17,16.1,14.96,5.716
Queens,Ozone Park,23,22,17.59,14.19,6.058
Queens,Queens Village,0,11,16.7,20.89,7.816
Queens,Queens Village,1,9,14.42,29.52,8.62
Queens,Queens Village,2,6,15.35,19.49,6.855
Queens,Queens Village,3,6,10.93,13.84,4.897
Queens,Queens Village,4,3,14.62,14.04,3.157
Queens,Queens Village,5,34,20.04,20.07,9.755
Queens,Queens Village,6,53,25.58,20.11,9.59
Queens,Queens Village,7,63,27.17,15.9,9.757
Queens,Queens Village,8,36,29.53,14.8,8.933
Queens,Queens Village,9,17,21.58,11.99,7.149
Queens,Queens Village,10,16,34.23,17.44,10.531
Queens,Queens Village,11,11,45.98,15.0,12.256
Queens,Queens Village,12,8,43.3,17.57,11.691
Queens,Queens Village,13,5,60.68,7.56,6.616
Queens,Queens Village,14,26,31.43,17.26,11.783
Queens,Queens Village,15,15,21.0,11.59,7.874
Queens,Queens Village,16,11,24.45,15.87,8.259
Queens,Queens Village,17,6,20.89,14.71,6.692
Queens,Queens Village,18,7,27.27,13.46,6.207
Queens,Queens Village,19,9,37.6,22.03,11.078
Queens,Queens Village,20,4,15.41,18.6,6.27
Queens,Queens Village,21,8,33.59,22.98,12.574
Queens,Queens Village,22,19,23.63,21.9,10.047
Queens,Queens Village,23,15,19.82,28.74,10.858
Queens,Queensboro Hill,0,4,13.25,27.48,6.325
Queens,Queensboro Hill,1,2,18.63,24.84,7.825
Queens,Queensboro Hill,2,1,10.87,39.31,7.12
Queens,Queensboro Hill,3,2,17.49,20.94,6.205
Queens,Queensboro Hill,4,4,20.86,30.91,10.048
Queens,Queensboro Hill,6,10,19.33,21.17,7.75
Queens,Queensboro Hill,7,4,15.14,21.55,5.998
Queens,Queensboro Hill,8,7,14.82,12.92,5.011
Queens,Queensboro Hill,9,4,11.03,13.33,3.36
Queens,Queensboro Hill,10,5,17.3,17.21,6.334
Queens,Queensboro Hill,11,3,43.47,12.01,8.833
Queens,Queensboro Hill,12,6,31.57,19.61,10.532
Queens,Queensboro Hill,13,3,71.03,9.9,12.633
Queens,Queensboro Hill,14,2,51.01,13.53,9.5
Queens,Queensboro Hill,15,7,22.03,9.52,8.074
Queens,Queensboro Hill,16,5,25.32,13.04,7.258
Queens,Queensboro Hill,17,5,17.67,12.13,3.488
Queens,Queensboro Hill,18,5,27.0,18.03,8.308
Queens,Queensboro Hill,19,4,32.01,14.13,9.35
Queens,Queensboro Hill,20,4,19.56,21.08,7.922
Queens,Queensboro Hill,21,5,20.18,23.98,8.444
Queens,Queensboro Hill,22,7,15.38,25.24,6.331
Queens,Queensboro Hill,23,14,14.21,24.52,6.626
Queens,Queensbridge/Ravenswood,0,11,19.98,15.85,5.728
Queens,Queensbridge/Ravenswood,1,5,8.9,18.0,2.854
Queens,Queensbridge/Ravenswood,2,8,11.56,19.48,5.875
Queens,Queensbridge/Ravenswood,3,13,17.3,14.89,4.845
Queens,Queensbridge/Ravenswood,4,10,14.92,16.27,5.037
Queens,Queensbridge/Ravenswood,5,18,14.58,15.31,4.811
Queens,Queensbridge/Ravenswood,6,39,21.73,14.08,6.958
Queens,Queensbridge/Ravenswood,7,71,19.12,12.98,4.568
Queens,Queensbridge/Ravenswood,8,77,23.95,9.73,4.838
Queens,Queensbridge/Ravenswood,9,20,14.83,10.83,3.663
Queens,Queensbridge/Ravenswood,10,37,10.78,10.14,3.875
Queens,Queensbridge/Ravenswood,11,31,18.0,10.26,3.721
Queens,Queensbridge/Ravenswood,12,31,14.92,10.14,2.982
Queens,Queensbridge/Ravenswood,13,39,14.28,11.29,4.219
Queens,Queensbridge/Ravenswood,14,35,11.02,9.18,3.292
Queens,Queensbridge/Ravenswood,15,46,17.05,10.01,3.455
Queens,Queensbridge/Ravenswood,16,35,12.63,9.97,3.021
Queens,Queensbridge/Ravenswood,17,42,20.43,9.79,3.394
Queens,Queensbridge/Ravenswood,18,49,9.48,9.99,2.778
Queens,Queensbridge/Ravenswood,19,29,10.47,10.42,2.916
Queens,Queensbridge/Ravenswood,20,14,13.55,11.06,3.164
Queens,Queensbridge/Ravenswood,21,5,17.58,10.71,3.576
Queens,Queensbridge/Ravenswood,22,10,16.55,13.18,4.261
Queens,Queensbridge/Ravenswood,23,17,18.18,13.13,5.528
Queens,Rego Park,0,19,17.52,23.13,6.375
Queens,Rego Park,1,7,10.98,22.75,3.563
Queens,Rego Park,2,8,13.87,12.75,3.255
Queens,Rego Park,3,4,18.49,20.16,5.46
Queens,Rego Park,4,2,17.02,25.46,7.37
Queens,Rego Park,5,13,21.02,20.08,7.294
Queens,Rego Park,6,24,26.59,18.74,7.571
Queens,Rego Park,7,49,20.85,16.9,6.149
Queens,Rego Park,8,26,17.3,14.21,5.401
Queens,Rego Park,9,20,31.42,13.58,8.033
Queens,Rego Park,10,9,18.6,18.36,7.082
Queens,Rego Park,11,20,21.93,9.61,5.602
Queens,Rego Park,12,15,19.78,21.31,6.837
Queens,Rego Park,13,14,23.34,11.71,5.33
Queens,Rego Park,14,31,24.87,11.63,5.524
Queens,Rego Park,15,25,24.63,12.62,5.966
Queens,Rego Park,16,12,20.4,11.31,5.394
Queens,Rego Park,17,25,20.0,12.22,5.566
Queens,Rego Park,18,33,17.43,12.31,4.691
Queens,Rego Park,19,27,20.12,12.68,4.973
Queens,Rego Park,20,23,16.77,15.74,5.982
Queens,Rego Park,21,30,15.98,18.01,5.696
Queens,Rego Park,22,20,16.28,21.05,6.075
Queens,Rego Park,23,20,15.88,17.91,5.658
Queens,Richmond Hill,0,46,15.78,19.97,5.995
Queens,Richmond Hill,1,27,16.72,17.57,6.201
Queens,Richmond Hill,2,25,12.98,19.32,5.258
Queens,Richmond Hill,3,47,15.73,18.33,6.396
Queens,Richmond Hill,4,51,17.05,19.83,6.618
Queens,Richmond Hill,5,37,19.08,15.73,6.806
Queens,Richmond Hill,6,71,23.58,14.17,7.114
Queens,Richmond Hill,7,165,22.32,12.2,6.132
Queens,Richmond Hill,8,145,19.98,12.84,5.984
Queens,Richmond Hill,9,52,14.08,13.31,4.507
Queens,Richmond Hill,10,34,18.57,12.84,5.856
Queens,Richmond Hill,11,48,14.53,12.56,4.658
Queens,Richmond Hill,12,52,14.88,14.14,5.211
Queens,Richmond Hill,13,62,13.73,12.85,5.155
Queens,Richmond Hill,14,103,16.48,11.35,5.144
Queens,Richmond Hill,15,138,48.51,12.1,9.343
Queens,Richmond Hill,16,141,39.22,13.74,10.394
Queens,Richmond Hill,17,49,11.43,12.7,3.821
Queens,Richmond Hill,18,29,14.33,18.33,5.249
Queens,Richmond Hill,19,31,14.15,16.71,5.608
Queens,Richmond Hill,20,35,12.77,12.46,4.048
Queens,Richmond Hill,21,30,14.45,14.7,4.15
Queens,Richmond Hill,22,51,14.2,16.15,4.463
Queens,Richmond Hill,23,66,15.12,17.48,5.867
Queens,Ridgewood,0,19,24.12,11.52,5.497
Queens,Ridgewood,1,14,19.82,14.22,5.619
Queens,Ridgewood,2,22,19.02,14.4,6.164
Queens,Ridgewood,3,20,21.89,12.98,5.763
Queens,Ridgewood,4,35,19.47,13.9,5.117
Queens,Ridgewood,5,32,19.53,13.12,5.364
Queens,Ridgewood,6,46,25.02,14.57,6.882
Queens,Ridgewood,7,51,28.63,12.2,6.252
Queens,Ridgewood,8,46,32.52,9.17,5.261
Queens,Ridgewood,9,32,21.84,11.19,5.305
Queens,Ridgewood,10,17,26.42,10.08,5.798
Queens,Ridgewood,11,22,27.23,9.65,5.537
Queens,Ridgewood,12,19,25.65,9.87,6.716
Queens,Ridgewood,13,14,22.38,12.23,4.734
Queens,Ridgewood,14,14,25.12,10.91,4.959
Queens,Ridgewood,15,17,27.47,9.83,4.101
Queens,Ridgewood,16,10,20.98,10.93,4.331
Queens,Ridgewood,17,13,22.35,11.22,4.123
Queens,Ridgewood,18,24,21.44,10.17,4.29
Queens,Ridgewood,19,15,21.38,12.29,4.692
Queens,Ridgewood,20,7,25.25,11.24,5.27
Queens,Ridgewood,21,20,22.26,11.37,6.275
Queens,Ridgewood,22,32,19.36,12.5,4.819
Queens,Ridgewood,23,28,19.22,13.34,5.261
Queens,Rockaway Park,0,1,23.52,18.88,7.4
Queens,Rockaway Park,1,3,15.82,16.84,4.487
Queens,Rockaway Park,2,2,6.88,13.53,1.405
